Timestamp,MasterMeter-Triacta Meter 1 Active Power,MasterMeter-Triacta Meter 2 Active Power,MasterMeter-Triacta Meter 3 Active Power,MasterMeter-Triacta Meter 4 Active Power,MasterMeter-Triacta Meter 5 Active Power
2019-04-30T11:00:00.000-04:00,791.5005187988281,828.1657257080078,828.1657257080078,743.5868072509766,614.4394226074219
2019-04-30T12:00:00.000-04:00,813.2772674560547,856.5847015380859,856.5847015380859,776.1127471923828,617.5496520996094
2019-04-30T13:00:00.000-04:00,808.9907684326172,838.0906982421875,838.0906982421875,764.125,600.5240173339844
2019-04-30T14:00:00.000-04:00,788.3878021240234,829.916015625,829.916015625,740.9624633789062,583.5587463378906
2019-04-30T15:00:00.000-04:00,787.7037658691406,830.8457336425781,830.8457336425781,746.7349548339844,612.5253601074219
2019-04-30T16:00:00.000-04:00,729.429443359375,818.3751831054688,818.3751831054688,750.2607879638672,568.0520477294922
2019-04-30T17:00:00.000-04:00,711.8250274658203,789.4072875976562,789.4072875976562,748.0126495361328,551.8475570678711
2019-04-30T18:00:00.000-04:00,641.0453002929687,709.5828491210938,709.5828491210938,707.9340209960938,473.880419921875
2019-04-30T19:00:00.000-04:00,590.1931559244791,648.7328084309896,648.7328084309896,717.7852986653646,402.31146240234375
2019-04-30T20:00:00.000-04:00,550.7178497314453,599.7004852294922,599.7004852294922,648.7799530029297,395.94256591796875
2019-04-30T21:00:00.000-04:00,534.1027069091797,570.5479431152344,570.5479431152344,632.1228790283203,389.91600799560547
2019-04-30T22:00:00.000-04:00,532.6870727539062,553.3539886474609,553.3539886474609,611.2755126953125,379.8763198852539
2019-04-30T23:00:00.000-04:00,516.1631774902344,541.3095703125,541.3095703125,590.9523773193359,378.2372512817383
2019-05-01T00:00:00.000-04:00,490.8655700683594,521.3444137573242,521.3444137573242,586.6000671386719,359.5359191894531
2019-05-01T01:00:00.000-04:00,477.01294708251953,524.9379577636719,524.9379577636719,585.23193359375,347.00831604003906
2019-05-01T02:00:00.000-04:00,463.7495422363281,524.6080627441406,524.6080627441406,561.7150573730469,344.2094268798828
2019-05-01T03:00:00.000-04:00,470.61644744873047,534.5442276000977,534.5442276000977,583.2657623291016,357.71666717529297
2019-05-01T04:00:00.000-04:00,468.0476989746094,524.5473937988281,524.5473937988281,577.1015625,323.4445495605469
2019-05-01T05:00:00.000-04:00,455.8849563598633,540.1567535400391,540.1567535400391,576.3120269775391,325.7802505493164
2019-05-01T06:00:00.000-04:00,551.6511383056641,614.5839538574219,614.5839538574219,616.9441528320312,367.2717971801758
2019-05-01T07:00:00.000-04:00,632.8091735839844,659.1040802001953,659.1040802001953,653.0291900634766,426.0675048828125
2019-05-01T08:00:00.000-04:00,700.0083374023437,744.07373046875,744.07373046875,768.6051391601562,497.108642578125
2019-05-01T09:00:00.000-04:00,747.2088419596354,773.0240071614584,773.0240071614584,713.1537272135416,541.5622762044271
2019-05-01T10:00:00.000-04:00,770.1107025146484,796.5865173339844,796.5865173339844,724.9918365478516,578.7356262207031
2019-05-01T11:00:00.000-04:00,764.8910827636719,803.2808380126953,803.2808380126953,745.9459228515625,566.9953918457031
2019-05-01T12:00:00.000-04:00,738.7000579833984,801.4062194824219,801.4062194824219,730.6374206542969,579.1326904296875
2019-05-01T13:00:00.000-04:00,765.9236755371094,785.7829132080078,785.7829132080078,753.0276336669922,569.8420867919922
2019-05-01T14:00:00.000-04:00,725.2610931396484,787.5848083496094,787.5848083496094,741.9028167724609,574.9363250732422
2019-05-01T15:00:00.000-04:00,745.1130981445312,783.0999450683594,783.0999450683594,734.5023345947266,618.0000610351562
2019-05-01T16:00:00.000-04:00,715.4099426269531,765.9957885742188,765.9957885742188,739.0221405029297,570.7115173339844
2019-05-01T17:00:00.000-04:00,660.75263671875,713.98955078125,713.98955078125,691.7219970703125,527.9635864257813
2019-05-01T18:00:00.000-04:00,587.1919708251953,641.7775115966797,641.7775115966797,672.8851623535156,444.7206268310547
2019-05-01T19:00:00.000-04:00,577.1661987304688,609.3777262369791,609.3777262369791,653.2934977213541,441.5342203776042
2019-05-01T20:00:00.000-04:00,541.8845672607422,573.3379821777344,573.3379821777344,660.5330047607422,434.7586669921875
2019-05-01T21:00:00.000-04:00,521.0526580810547,553.6302795410156,553.6302795410156,644.7552642822266,409.2276382446289
2019-05-01T22:00:00.000-04:00,545.6198913574219,532.403857421875,532.403857421875,646.0816528320313,394.2130981445313
2019-05-01T23:00:00.000-04:00,484.99168904622394,506.2921142578125,506.2921142578125,621.5155639648438,386.44273885091144
2019-05-02T00:00:00.000-04:00,471.3042678833008,502.7772750854492,502.7772750854492,595.0521392822266,360.3578643798828
2019-05-02T01:00:00.000-04:00,467.32154083251953,494.0800476074219,494.0800476074219,588.0001068115234,344.9211883544922
2019-05-02T02:00:00.000-04:00,465.55957794189453,504.28746795654297,504.28746795654297,572.1902160644531,356.45677947998047
2019-05-02T03:00:00.000-04:00,463.5369567871094,500.3268127441406,500.3268127441406,568.2506561279297,345.02962493896484
2019-05-02T04:00:00.000-04:00,463.9140930175781,499.6665725708008,499.6665725708008,584.7133636474609,345.8310317993164
2019-05-02T05:00:00.000-04:00,460.59610748291016,542.7691040039062,542.7691040039062,596.1421813964844,350.8235168457031
